Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name,Average Data Speed Download,Average Data Speed Upload,Population,Literacy Rate,Rainfall,Area of the state,Average_Signal
RJio,Indoor,4G,5,Satisfactory,0.441776132,0.143335057,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,1,Poor Voice Quality,0.772150062,0.255808465,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,4G,5,Satisfactory,0.16592619,0.285143552,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Travelling,4G,4,Satisfactory,0.141535597,0.343013318,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,5,Satisfactory,0.446978208,0.143926485,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Indoor,4G,5,Satisfactory,0.541460654,0.549192156,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Outdoor,4G,3,Satisfactory,0.602520229,0.068239593,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Outdoor,4G,3,Satisfactory,0.602520229,0.068239593,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Idea,Indoor,4G,2,Poor Voice Quality,0.442431053,0.143723032,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Indoor,3G,2,Poor Voice Quality,0.442431252,0.143722434,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Idea,Indoor,4G,2,Poor Voice Quality,0.442431053,0.143723032,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,2,Poor Voice Quality,0.442431053,0.143723032,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,2,Poor Voice Quality,0.442493649,0.14373605,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,2,Poor Voice Quality,0.442493649,0.14373605,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Indoor,4G,2,Poor Voice Quality,0.442431053,0.143723032,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Outdoor,4G,4,Satisfactory,0.460399209,0.143297869,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,4G,4,Satisfactory,0.59239256,0.728684274,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,2,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Idea,Travelling,4G,1,Call Dropped,0.453433397,0.148878776,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Travelling,4G,2,Poor Voice Quality,0.446199918,0.143735435,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Travelling,4G,1,Call Dropped,0.442580168,0.143658033,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Travelling,4G,1,Call Dropped,0.442580168,0.143658033,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Travelling,4G,1,Call Dropped,0.443470001,0.143532853,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Outdoor,4G,5,Satisfactory,0.114697487,0.300096492,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Outdoor,4G,4,Satisfactory,0.460399209,0.143297869,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,4G,2,Poor Voice Quality,0.443470001,0.143532853,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Outdoor,4G,3,Satisfactory,0.424344884,0.181473766,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,4G,2,Call Dropped,0.42915038,0.179212612,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,3,Poor Voice Quality,0.717235927,0.606066769,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Travelling,4G,3,Satisfactory,0.424344884,0.181473766,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.577417232,0.595553549,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Vodafone,Travelling,4G,1,Call Dropped,0.446372577,0.14455227,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,4G,2,Poor Voice Quality,0.536740686,0.145876476,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Indoor,4G,2,Poor Voice Quality,0.59691333,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Airtel,Indoor,4G,5,Satisfactory,0.769716479,0.254795687,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
Airtel,Indoor,4G,3,Poor Voice Quality,0.141508008,0.343007589,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,3G,4,Satisfactory,0.446584279,0.146119463,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Outdoor,4G,3,Poor Voice Quality,0.534138466,0.138612112,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Idea,Indoor,4G,4,Satisfactory,0.4260092,0.183479857,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Indoor,4G,5,Satisfactory,0.769761775,0.254804825,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Indoor,3G,5,Satisfactory,0.596663054,0.144896972,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Outdoor,4G,4,Satisfactory,0.577417232,0.595553549,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Idea,Indoor,4G,2,Poor Voice Quality,0.592591333,0.724881095,West Bengal,0.018837341,0.219287215,3,7,6,0.1644461,0.475969713
RJio,Indoor,4G,3,Satisfactory,0.59691333,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Vodafone,Indoor,4G,4,Satisfactory,0.427873742,0.179447058,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
Vodafone,Indoor,3G,4,Satisfactory,0.592391199,0.728687488,West Bengal,0.058112623,0.079078531,3,7,6,0.1644461,0.478087119
Vodafone,Indoor,4G,4,Satisfactory,0.592391199,0.728687488,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,4G,3,Poor Voice Quality,0.592391199,0.728687488,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,3G,4,Satisfactory,0.592391199,0.728687488,West Bengal,0.058112623,0.079078531,3,7,6,0.1644461,0.478087119
Vodafone,Indoor,4G,4,Satisfactory,0.592391199,0.728687488,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,4G,3,Poor Voice Quality,0.592391199,0.728687488,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,4G,4,Satisfactory,0.592391199,0.728687488,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Airtel,Indoor,4G,3,Satisfactory,0.473037218,0.140855197,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,5,Satisfactory,0.842568993,0.31387861,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
RJio,Indoor,4G,1,Poor Voice Quality,0.703304394,0.536312168,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Travelling,4G,4,Satisfactory,0.611157974,0.133014983,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Idea,Indoor,4G,5,Satisfactory,0.4260092,0.183479857,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,4G,5,Satisfactory,0.497191727,0.632446838,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
RJio,Indoor,4G,5,Satisfactory,0.498775269,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.49860616,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498687645,0.631609798,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.498775269,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,4G,3,Poor Voice Quality,0.389387815,0.258657841,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
RJio,Indoor,4G,5,Satisfactory,0.498821387,0.631646525,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.592358046,0.726731892,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Airtel,Indoor,4G,5,Satisfactory,0.113033118,0.34052378,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,2,Poor Voice Quality,0.835587925,0.36726257,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Indoor,4G,1,Poor Voice Quality,0.803400459,0.192947557,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
RJio,Indoor,4G,4,Satisfactory,0.42324332,0.181850173,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,4G,1,Call Dropped,0.446372577,0.14455227,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Idea,Travelling,4G,1,Poor Voice Quality,0.46323114,0.162060807,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Idea,Travelling,3G,2,Poor Voice Quality,0.463235587,0.162055589,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Indoor,4G,3,Satisfactory,0.589091198,0.728584663,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,4G,4,Satisfactory,0.592416422,0.728666756,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Outdoor,4G,4,Satisfactory,0.589124359,0.728558924,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,3G,5,Satisfactory,0.460498103,0.143078286,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Airtel,Indoor,3G,5,Satisfactory,0.182170576,0.412822324,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,4,Satisfactory,0.460364356,0.143371548,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Indoor,3G,2,Poor Voice Quality,0.423607124,0.180710779,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Airtel,Travelling,3G,1,Poor Voice Quality,0.430113408,0.179153664,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,5,Satisfactory,0.497195312,0.632439382,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497191489,0.632446738,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.49719673,0.632449984,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.49719673,0.632449984,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497209149,0.632442231,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497202763,0.632446834,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497188936,0.632446344,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497194212,0.63244832,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Airtel,Indoor,4G,5,Satisfactory,0.497194212,0.63244832,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Idea,Outdoor,3G,5,Satisfactory,0.839305381,0.312495367,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
Vodafone,Indoor,4G,5,Satisfactory,0.42556219,0.180735548,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,4G,5,Satisfactory,0.42556219,0.180735548,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,4G,4,Satisfactory,0.425544654,0.180776869,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Outdoor,4G,4,Satisfactory,0.460385926,0.143374574,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.441883256,0.143375646,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Idea,Outdoor,3G,5,Satisfactory,0.839305381,0.312495367,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
Idea,Outdoor,3G,5,Satisfactory,0.839305381,0.312495367,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
RJio,Outdoor,4G,4,Satisfactory,0.460385926,0.143374574,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,2,Call Dropped,0.82312761,0.274778214,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
RJio,Outdoor,4G,4,Satisfactory,0.748964654,0.259793607,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,3G,5,Satisfactory,0.113033118,0.34052378,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Indoor,4G,4,Satisfactory,0.764238077,0.541948188,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Travelling,4G,4,Satisfactory,0.429269888,0.179170581,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,3G,1,Poor Voice Quality,0.839815813,0.310430759,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
RJio,Outdoor,4G,4,Satisfactory,0.748964654,0.259793607,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Airtel,Indoor,4G,5,Satisfactory,0.113033118,0.34052378,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,3G,5,Satisfactory,0.182170576,0.412822324,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Outdoor,4G,2,Poor Voice Quality,0.592591333,0.724881095,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Airtel,Indoor,4G,5,Satisfactory,0.769716699,0.254794578,Rajasthan,0.235373678,0.252552298,2,6,0,1,0.476374341
RJio,Indoor,4G,4,Satisfactory,0.151755016,0.393508848,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,4,Satisfactory,0.151755016,0.393508848,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.529969788,0.377518624,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,4,Satisfactory,0.457407454,0.144187035,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,5,Satisfactory,0.592369406,0.7267194,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Idea,Outdoor,3G,5,Satisfactory,0.839305381,0.312495367,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
RJio,Outdoor,4G,3,Satisfactory,0.589109099,0.728579762,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,4,Satisfactory,0.621268036,0.314474066,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Indoor,4G,3,Call Dropped,0.717652982,0.60635293,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Indoor,4G,5,Satisfactory,0.529970582,0.377518656,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Indoor,3G,5,Satisfactory,0.7697067,0.254798018,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Idea,Indoor,3G,5,Satisfactory,0.473226163,0.140999299,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Idea,Indoor,3G,5,Satisfactory,0.473217028,0.141000532,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,4G,4,Satisfactory,0.592415445,0.728665072,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Indoor,4G,1,Call Dropped,0.665400706,0.20142924,Rajasthan,0.856392565,0.459604482,2,6,0,1,0.479225424
Vodafone,Indoor,4G,4,Satisfactory,0.592415445,0.728665072,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Airtel,Indoor,4G,3,Satisfactory,0.19196358,0.380067715,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Travelling,4G,4,Satisfactory,0.618092605,0.135945466,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466218,0.135733615,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466218,0.135733615,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618550814,0.135917678,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618550814,0.135917678,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Airtel,Travelling,4G,4,Satisfactory,0.618462987,0.135727138,Gujarat,0.175516822,0.191200478,2,8,2,0.51804032,0.477699176
RJio,Travelling,4G,4,Satisfactory,0.618473925,0.135778751,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618473925,0.135778751,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466218,0.135733615,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618511831,0.135848205,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618511831,0.135848205,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.619890788,0.136153854,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466152,0.13573292,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466152,0.13573292,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618466152,0.13573292,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618673245,0.136050752,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618550814,0.135917678,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618446348,0.135695787,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618514603,0.135853179,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.61856051,0.135876,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618509755,0.135851119,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.61918108,0.136190077,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618465179,0.135713398,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Travelling,4G,4,Satisfactory,0.618465179,0.135713398,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Outdoor,4G,4,Satisfactory,0.193067039,0.324359094,Karnataka,0.522448639,0.791646979,2,7,3,0.504087337,0.477132317
RJio,Indoor,4G,5,Satisfactory,0.441893457,0.14339332,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.151753372,0.393500796,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,4,Satisfactory,0.151760823,0.393513575,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,3,Satisfactory,0.424492518,0.181721167,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.71849205,0.603012073,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Vodafone,Indoor,3G,5,Satisfactory,0.839008603,0.312993725,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
BSNL,Outdoor,4G,4,Satisfactory,0.4260092,0.183479857,Maharashtra,0.225998775,0.322778307,4,8,4,0.88619403,0.477346684
Airtel,Indoor,4G,1,Call Dropped,0.192072977,0.323280703,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Vodafone,Travelling,4G,2,Poor Voice Quality,0.453100931,0.153255459,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,5,Satisfactory,0.834482599,0.30149638,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Outdoor,4G,1,Call Dropped,0.718496935,0.605773412,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
Vodafone,Indoor,4G,4,Satisfactory,0.592415445,0.728665072,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
RJio,Outdoor,4G,5,Satisfactory,0.592369406,0.7267194,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,4G,4,Satisfactory,0.592415458,0.728665061,West Bengal,0.185890983,0.420457718,3,7,6,0.1644461,0.476359067
Vodafone,Indoor,3G,5,Satisfactory,0.614704978,0.134788751,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Vodafone,Travelling,4G,4,Satisfactory,0.192708931,0.325539328,Karnataka,0.130094962,0.315721623,2,7,3,0.504087337,0.477875434
Airtel,Indoor,4G,4,Satisfactory,0.16592619,0.285143552,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Vodafone,Indoor,3G,5,Satisfactory,0.614704978,0.134788751,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
RJio,Indoor,4G,5,Satisfactory,0.498681766,0.631598397,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,3G,5,Satisfactory,0.192831057,0.325352659,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
Vodafone,Indoor,3G,5,Satisfactory,0.614704978,0.134788751,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Indoor,4G,1,Poor Voice Quality,0.452110953,0.143387172,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,1,Call Dropped,0.452091379,0.143398855,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
